,id,source,language,date,username,name,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1622,1351277690540732427,Twitter for Android,de,2021-01-18 21:18:01,Kabal__81,Jan-Simon Krause,,,166,7,137,0,@Che8yenne @BenjaminGrimmer @princeparadoxon @Luisamneubauer @AlleDoerfer @fffHochneukirch @FridayForFuture @ArminLaschet @CDUNRW_Fraktion @RWE_AG Es gibt in Deutschland keine Enteignung von öffentlicher Hand ohne Entschädigung. Dies ist gesetzlich vorgesehen. Höchstens die Höhe der Entschädigung mag betroffenen nicht schmecken.,[]
1623,1351277684014391306,Twitter for Android,de,2021-01-18 21:18:00,1967Gorzata,SOLIDARITÄT F.F.M,"Die Hoffnung stirbt bekanntlich zuletzt! 
#Demokratie & #Freiheit& #Fairness, #Klopp, #BVB #MerzKanzlerderVerstandundHerzens❤",,424,1103,65521,0,@TROLL47111 @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Nein! Ich bin dagegen.,[]
1624,1351277588518469640,Twitter Web App,de,2021-01-18 21:17:37,SoEinFloh,Floh,"Filmer & Künschdler. Weeb & NEET. Ancientfag & Shitlord im Ruhestand, nun Kirchenmaus & Kellerkind. Alptraumjob Journalist. Ein rotes Söckchen. Stubenrein.","Essen, Germoney",1034,229,19053,0,"@vmedick @_FriedrichMerz @ArminLaschet @derspiegel Wie gut, dass das kein rechter Populismus ist. Was würden wir bloß ohne die Güte und Großherzigkeit dieses guten Verlierers tun? Ziemlich trumpig...",[]
1625,1351277523603222531,Twitter for iPhone,de,2021-01-18 21:17:21,IGondro,Ingo Gondro,"Gründer des Konservativen Kreis in der CDU Anhalt-Bitterfeld, stellv. Bundesvorsitzender der WerteUnion, Landesvorsitzender WerteUnion Sachsen-Anhalt",,514,961,7478,1,@polenz_r @ArminLaschet Mit 41% verlierst Du jede Abstimmung. Man kann sich das aber auch schön reden. 😜,[]
1626,1351277442829324288,Twitter Web App,de,2021-01-18 21:17:02,AndreasLahmeWD,Andreas Lahme,"Geboren bei 321,59 ppm CO2
stv. Vors. Landesverband Erneuerbare Energien NRW (LEE NRW)
Rechtsanwalt, Schwerpunkt Umwelt-/Planungsrecht 
Bürgerenergiegenosse",,1220,1410,8084,1,"@MKreutzfeldt @ArminLaschet Das wird schlicht daran liegen, dass #Klimakrise und #Klimaschutz für ihn kein Thema sind. Nicht einmal sowas wie das ""Gedöns"" von Gerhard Schröder. Und das ist das eigentlich Tragische. @LEE_NRW @C_Mildenberger @rbrinkhaus @CDUNRW_Fraktion @bruno_wissing @hovenjuergen","['Klimakrise', 'Klimaschutz']"
1627,1351277438903451649,Twitter Web App,de,2021-01-18 21:17:01,mountain_guard,Dirk,"Politik, Fußball. Beg. Skifahrer. Bergliebhaber. Hasse Schwurbler aller Art.NoAfD** . Tweet kann Spuren von Sarkasmus und Ironie enthalten.","Ettlingen, Deutschland",252,133,14928,0,"@tomdabassman @stohr_klaus @hendrikstreeck @ChanasitJonas Das fürchte ich auch, wenn man sieht wer beteiligt ist....Nicht mal @stohr_klaus  den die #SPD wollte wurde von der #CDU akzeptiert...","['SPD', 'CDU']"
1628,1351277432406499332,Twitter for iPhone,de,2021-01-18 21:17:00,DirkBetke,Dirk Betke,,,100,51,795,0,"@c_lindner @fdp @Colin_Gaebel Viel besser wäre es, wenn Deutschland einen großen Schritt in Sachen #Digitalisierung machen würde hin zur #augmentedhumanity. Leider gibt es diesen Weitblick weder bei @ArminLaschet noch bei der @fdp - mit @press_me_now als lobenswerter Ausnahme !","['Digitalisierung', 'augmentedhumanity']"
1629,1351277405999165442,Twitter Web App,de,2021-01-18 21:16:53,RafaelOsswald,Rafael Osswald,"LongCovid19 seit 16.03.2020

Folge in der Regel auch zurück. 

#LongCovid #MitCoronaLeben
https://t.co/PBCyaum3bv
https://t.co/17MDwCFVUb",Germany / France / Switzerland,3343,2258,15023,0,@houelle_beck Schlimmer als die #CDU kann es nicht werden.,['CDU']
1630,1351277340182142976,Twitter for iPhone,de,2021-01-18 21:16:38,joergi1963,J04,"Blau und Weiß ein Leben lang ! Fußballverrückt und kein Vereinshasser , egal welcher Mannschaft ! Man muß sagen was Sache ist !",Ich lebe Schalke !,606,545,54805,0,"@Antifamate @FridayForFuture @ArminLaschet Egal was Verträge sagen zu widersprechen ist doch schon rechtswidrig , protestieren heißt nicht 100te Kilometer mit Autos anzureisen , Felder zu zerstören und die Polizei mit Kot und Urin zu bewerfen ! Damit ist die komplette Antwort Tinnef weil unwahr",[]
1631,1351277296640995328,Twitter Web App,de,2021-01-18 21:16:27,Kl_Stone,Klaus Steinfelder,,Hamburg,733,537,52564,0,"@inselpastor @Luisamneubauer @GretaThunberg @AlleDoerfer @fffHochneukirch @FridayForFuture @ArminLaschet @CDUNRW_Fraktion @RWE_AG Mittlerweile sind sie ja veröffentlicht. Aber sie wurden so lange zurückgehalten, bis alle Entscheidungen getroffen waren.

#FridaysForFuture 

https://t.co/eKJBEJYzeo",['FridaysForFuture']
1632,1351277293914771462,Twitter Web App,de,2021-01-18 21:16:27,wdanslesnuages,Wiebke Witt,"Interested in social change, coffee and moving Germany #beyondcoal. Tweeting in English and German. Berlin-based.","Berlin, Deutschland",2397,1023,9799,9,"Mein abschließender Tipp an @ArminLaschet: Tief durchatmen und erstmal die Kirche im Dorf lassen. 

(Sorry, ich weiß der war schlecht) https://t.co/9xvPfbGU49",[]
1633,1351277241964130310,Twitter for Android,de,2021-01-18 21:16:14,Fu_Schneider,Schneider,Unternehmer/ #AI /#IoT/ #Demokratie/ #Freiheitsrechte / #Grundrechte,Europe,723,170,3086,0,"@Michael_Leh Und trotzdem werden wieder mehr als 100.000 Wirtschaftsmigranten in 2021 nach #Deutschland kommen 

#Gruene #baerbock #habeck 
#SPD #Linke #SED #CDU 
#hartaberfair","['Deutschland', 'Gruene', 'baerbock', 'habeck', 'SPD', 'Linke', 'SED', 'CDU', 'hartaberfair']"
1634,1351277226797506561,Twitter for Android,de,2021-01-18 21:16:11,TROLL47111,Trump ist immer für eine Überraschung gut.,"Konservativ, was sonst.

Ironie & Sarkasmus möglich.",,4765,860,25436,0,"@sunny_sommer @womawo @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Ja, den hat Merkel ja auch durch den Kakao gezogen.

Kohl war noch ein ganz anderes Kaliber als Merz, die beiden kann man nicht vergleichen. Kohl war ein absoluter Machtmensch, eben das geht Merz ab.",[]
1635,1351277223576219660,Twitter for Android,nl,2021-01-18 21:16:10,bittersweets361,bittersweet,,,57,6,687,0,@AnnKristin_S_ @ManuelaSchwesig @ArminLaschet Leider.,[]
1636,1351277184640573441,Twitter for iPhone,de,2021-01-18 21:16:00,smpfotenhauer,Sebastian Pfotenhauer,What is good innovation? What do we want from it? Why does it create so many problems? | #STS #Innovation #Policy Scholar | Prof @TU_Muenchen | MCTS Co-Director,Munich,239,129,96,0,"@MKreutzfeldt @tazgezwitscher @ArminLaschet @MKreutzfeldt @ArminLaschet “Innovation” und “Technologie” auch nicht, und noch weniger die vielen Herausforderungen, vor die sie Politik und Gesellschaft stellen. #wegenmorgen #cdupt21","['wegenmorgen', 'cdupt21']"
1637,1351277026104242184,Twitter for iPhone,de,2021-01-18 21:15:23,moritzkuepper,Moritz Küpper,"Korrespondent in Nordrhein-Westfalen. Für @dlf, @dlfKultur, @dlfnova.",,2333,2838,6201,0,"„Es müsste sich schon ein böser Betriebsunfall ereignen, um #Laschet die #Kanzlerkandidatur zu nehmen und #Söder in eine Rolle zu zwingen, von der er nie erkennen ließ, ob er sie wirklich will“, kommentiert @stephandetjen den Machtkampf, der keiner ist: https://t.co/L3ip7vpu9k","['Laschet', 'Kanzlerkandidatur', 'Söder']"
1638,1351277019359752199,Twitter for iPhone,de,2021-01-18 21:15:21,siggib4,🏭 Siggi 🥕,Nichts geht ohne Strom. Gegen Klima Hysterie. Energiewende mit Verstand,"Nordrhein-Westfalen, Deutschland",500,385,11009,0,"@Antifamate @Woo_Shook @FridayForFuture @ArminLaschet Sie sollten über nichts schreiben, wovon Sie keine Ahnung haben 😳",[]
1639,1351276884961714183,Twitter Web App,und,2021-01-18 21:14:49,annaquent,Annaquent,,,8,1,86,0,@Dudidu68190741 @JonnyDiscofox @MKreutzfeldt @ArminLaschet 🙈🙄🤣,[]
1640,1351276818716893184,Twitter for iPhone,de,2021-01-18 21:14:33,CptOhm,Captain Ohm,Dieser Account kann Spuren von Sarkasmus und Satire enthalten.,"Nordrhein-Westfalen, Deutschland",229,84,4146,0,"@FrankRauschenb3 @Antifamate @AlleDoerfer @ArminLaschet Man muss sich auch überlegen was die Alternative in der Region wäre. Über was würden wir hier diskutieren, wenn man vor 40 Jahren ein Atomkraftwerk gebaut hätte.",[]
1641,1351276790614994945,Twitter Web App,de,2021-01-18 21:14:27,1Mathelehrer,Mathelehrer,Mathelehrer,,22,125,3633,2,"@Johann_v_d_Bron #Laschet lässt doch keinen politischen Fettnapf aus.

Der weiß doch selbst nicht, wie es ihn da nach oben gespült hat. 

Aber an Söder wird er gnadenlos abprallen. Der wird sich von dem kleinen Hobbit sicherlich nicht die Butter vom Brot nehmen lassen.",['Laschet']
1642,1351276732167413765,Twitter for Android,de,2021-01-18 21:14:13,FranzKritisch,Franz Kritisch,"Bin Segler und politisch sehr Kritisch,",,45,8,894,0,"@diehljoerg @derspiegel @barbarahans @ArminLaschet Piefke Arschloch, Wir haben andere Sorgen Leck uns mit deinem Pfaffen Dreck am Arsch!",[]
1643,1351276693265272832,TweetDeck,de,2021-01-18 21:14:03,hansjuergenkrug,Hans-Jürgen Krug,,,15,61,607,0,"18. Januar
19:25 Uhr: #WISO spezial (#ZDF)- Impfen gegen #Corona (50 Min.)
20:15 Uhr: #RTL Aktuell Spezial - Corona-Krise: Wie hart wird der #Lockdown? (15 Min.) u. a. mit GM #Spahn (#CDU)","['WISO', 'ZDF', 'Corona', 'RTL', 'Lockdown', 'Spahn', 'CDU']"
1644,1351276652484034568,Twitter Web App,de,2021-01-18 21:13:54,freddie2moore,Freddie Moore,"“I offer nothing more than simple facts, plain arguments, and common sense.” 🇳🇱 🇩🇪 
Mehrsprachig Nicht von hier Wer Schreibfeler findet darf sie behalten.","Hamburg, Germany",1971,1506,9855,0,"@pkbrln @ArminLaschet FDP die Partei der Umfaller und Mitläufer.

Ihr werdet auch noch für den Verrat an Deutschland bezahlen.

""Karma is a bitch""",[]
1645,1351276646289043456,Twitter for Android,de,2021-01-18 21:13:52,Seyfu_09,Seyfu Koese,"#LEHRER  #SPD  #GRAFIKER ///
Gebürtiges Ruhrpott-Kind anatolischer Herkunft ///
Vorstandsmitglied des Landesintegrationsrats NRW",NRW,802,2390,8776,0,@Luisamneubauer @AlleDoerfer @fffHochneukirch @FridayForFuture @ArminLaschet @CDUNRW_Fraktion @RWE_AG Hätte auch von der rot-grünen Vorgängerregierung verhindert werden können.,[]
1646,1351276574117654529,Twitter for Android,de,2021-01-18 21:13:35,c_harig,Christoph Harig,"Research Fellow @HSUHamburg. Politics, IR, Security, Civil-Military Relations, Ibero-America, Brazil. PhD in Security Studies from King's College London",Hamburg,957,2975,3166,0,"@vmedick @_FriedrichMerz @ArminLaschet @derspiegel Hat jemand ""grün-linken Neo-Sozialismus"" erwähnt? #Merz https://t.co/bhEM5YZGYq",['Merz']
1647,1351276570984534017,Twitter for Android,de,2021-01-18 21:13:34,sunny_sommer,sarah sommer🖤💛🇩🇪,"mami von super lotti und lollie; christl. konservativ; helmut kohl ist mein idol; familie geht über alles  #ProLife  ex-CDU, ohne merz, ohne mich
@bündnis_c",Landau ,1031,2975,95280,0,@TROLL47111 @womawo @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Er ist ehrlich und straight wie kanzler kohl!,[]
1648,1351276563740897288,Twitter for iPhone,de,2021-01-18 21:13:32,grumpyplauze,#NazisRaus #fckAFD #fckBILD,"Grumpy little Helper, Fadenaffan, Beef Jerky Rookie, Hockey Noob, Zwergelefanten Butler, #KinoIstMeinZweitesWohnzimmer, #Plauzenchallenge, #fcknzs, #noAFD.",,632,1444,150978,0,@MarianBracht @TwoPaeckchen @CDU @toko @ArminLaschet @n_roettgen @_FriedrichMerz @akk @StefanHennewig @PaulZiemiak @Patrick_Bron Eher überdimensionales Memory 🙈 https://t.co/DOnfrJ7C1t,[]
1649,1351276482291761153,Twitter Web App,de,2021-01-18 21:13:13,DXNVSTY,Chris🍃,Lover.Fighter 🇦🇲 🇸🇪 🇫🇷,Nordrhein-Westfalen,1138,1019,35089,0,FDP sollte den #Laschet-Effekt für sich benutzen. https://t.co/McS6tH7zSL,['Laschet']
1650,1351276475480203271,Twitter for iPhone,de,2021-01-18 21:13:11,deichkinderost,Deichkinder  🇮🇱 🇷🇺,"Der Beweis von Heldentaten liegt nicht im Gewinnen einer Schlacht, sondern im Ertragen von Niederlagen.",Vaterland 🇩🇪,1080,1504,117809,0,@mariomayl @wznewsline #Merz #CDU #CSU #SPD #Gruenen #FDP #Machtmissbrauch #Vetternwirtschaft #Raffgier  #Korruption  #Vorteilsnahme #Postengeschacher Ziviler Ungehorsam um diesen Spuk zu beenden.,"['Merz', 'CDU', 'CSU', 'SPD', 'Gruenen', 'FDP', 'Machtmissbrauch', 'Vetternwirtschaft', 'Raffgier', 'Korruption', 'Vorteilsnahme', 'Postengeschacher']"
1651,1351276465069940737,Twitter Web App,de,2021-01-18 21:13:09,EverySecondEpic,Every Second Epic,Defluencer für alle Bereiche,"Berlin, Deutschland",127,38,2549,0,"Wenn der #Hobbit #Laschet zum Kanzler wird, wird #Deutschland dann zum #Auenland?","['Hobbit', 'Laschet', 'Deutschland', 'Auenland']"
1652,1351276430185930759,Twitter for iPhone,und,2021-01-18 21:13:01,NorthOfPCFL,OneOfAPissedDemocrat,In school you're given the lesson then the test. In life you're given the test then the lesson - liberal - antiracist - grounded traveler - #BLM #LGBTQ #LFC,Europe/USA,86,4,102,0,"@schwarzblond @Markus_Soeder @ArminLaschet @peteraltmaier @RegBerlin @ManuelaSchwesig @AndreasBovensc1 @TschenPe @rlpNews @MPKretschmer @reinerhaseloff @DGuenther_CDUSH @bodoramelow @RegSprecher .@Markus_Soeder .@ArminLaschet .@peteraltmaier .@RegBerlin .@ManuelaSchwesig .@AndreasBovensc1 .@TschenPe .@rlpNews .@MPKretschmer .@reinerhaseloff .@DGuenther_CDUSH .@bodoramelow .@RegSprecher

#MachtBuerosZu #MachtBuerosZu
#MachtBuerosZu #MachtBuerosZu
#MachtBuerosZu","['MachtBuerosZu', 'MachtBuerosZu', 'MachtBuerosZu', 'MachtBuerosZu', 'MachtBuerosZu']"
1653,1351276421390495752,Twitter for iPhone,de,2021-01-18 21:12:59,cpietsch93,Christopher Karl-Heinz Pietsch,"Blogger, gebürtiger Brandenburger (Cottbus), gelernter Einzelhandelskaufmann, Führungskraft. Einstellung: christdemokratisch. #TeamMerz #CDU","Dresden, Sachsen",5000,3539,10597,3,"Sowas wie „Die Grünen“ hab ich nie verstanden und wenn, dann nur verachtet.

Deswegen auch heute: No ❤️ for Die Grünen.

#Vaterland #150JahreVaterland #CDU #JungeUnion #TeamCDU #ProVaterland #Patriotismus https://t.co/n1KZIY9us4","['Vaterland', '150JahreVaterland', 'CDU', 'JungeUnion', 'TeamCDU', 'ProVaterland', 'Patriotismus']"
1654,1351276412867637249,Twitter Web App,en,2021-01-18 21:12:56,GunterFehlinger,Gunther Fehlinger,"End North Stream 2 now - the pipeline of corruption, funding Russias war against Ukraine,Georgia, Syria and political intervention in USA and EU must be stopped","Austria, Ukraine and Kosovo",4995,2743,74324,0,"@RugeBoris @JoeBiden @ArminLaschet @RegSprecher @Markus_Soeder @GermanAmbUSA @jakejsullivan @MorawieckiM @GLandsbergis @SenTomCotton @SenSchumer @ZeljkoBiH @ZelenskyyUa @sandumaiamd @Zourabichvili_S @FabriziSem @VjosaOsmaniMP @USAmbKosovo @sebastiankurz @carlbildt @MarinSanna @RobertaMetsola @MichealMartinTD @AnastasiadesCY @WKogler @NATO @GinaRaimondo @GakhariaGiorgi @Denys_Shmyhal @akk great text of @RugeBoris and friends but reality is hard triple strike by EU against USA in Digital Tax, Tariffs and North Stream 2 finalization of @OlafScholz @berndlange @EmmanuelMacron @HeikoMaas @sebastiankurz 
all want fotos @JoeBiden but business with Putin @ArminLaschet https://t.co/UmzHQeNYYU",[]
1655,1351276397331963905,Twitter for Android,de,2021-01-18 21:12:53,TROLL47111,Trump ist immer für eine Überraschung gut.,"Konservativ, was sonst.

Ironie & Sarkasmus möglich.",,4765,860,25436,0,"@womawo @sunny_sommer @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Das nützt ihm herzlich wenig, solange der Gegner Merkel heißt und Merz immer wieder arglos zwanghaft ins offene Messer läuft...

Gutmenschen sind ein Graus, gute Menschen, die nicht clever genug sind, um aktiv Politik zu gestalten, sind nicht viel besser.",[]
1656,1351276345939161093,Twitter for iPhone,de,2021-01-18 21:12:41,S04Unal,S04,,,356,7,1601,0,"@ArminLaschet 
Ich wünsche mir für die morgige MPK ein Ende dieser Geister Situation. Es lässt sich alles nicht mehr rechtfertigen und auch glaube ich, das der Psychische und seelische Schaden mit Abstand höher ist, als der Virus 🦠 hätte jemals hätte anrichten können.Bitte Bitte",[]
1657,1351276323684163586,Twitter for iPhone,de,2021-01-18 21:12:35,MatKal6,Mat Kal,,Gladbeck,79,4,808,0,@ulfposh @ArminNassehi @hendrikstreeck @michael_huether @ArminLaschet @welt Darf der Hendrik jetzt in die @welt wo ihn nicht mal mehr SternTV einlädt?,[]
1658,1351276323575111701,Twitter for iPhone,de,2021-01-18 21:12:35,CptOhm,Captain Ohm,Dieser Account kann Spuren von Sarkasmus und Satire enthalten.,"Nordrhein-Westfalen, Deutschland",229,84,4146,0,"@FrankRauschenb3 @Antifamate @AlleDoerfer @ArminLaschet Es mag scheiße sein, ein Stück seiner Heimat zu verlieren, aber die Umsiedlungsorte bieten aus meiner Sicht eine gute Chance für einen Neustart. Für alle wird das sicher nicht immer die beste Lösung gewesen sein.",[]
1659,1351276301232037890,Twitter for Android,de,2021-01-18 21:12:30,Antifamate,Leander (Düsseldorf),#FCKNZS,Düsseldorf ,47,5,93,0,"@mmfranconia @FridayForFuture @ArminLaschet Das geht weniger beleidigend :)

Und als Mensch, der nicht vor Ort ist und sowieso keine Ahnung hat, glaube ich nicht, dass du das beurteilen kannst.",[]
1660,1351276245586206722,Twitter Web App,de,2021-01-18 21:12:17,VolkerW10,Volker_W,Ohne MEINUNGS- und HANDLUNGS-FREIHEIT ist alles sinnlos...,,3904,1266,17267,0,@ulfposh @MoNi_24680 @ArminNassehi @hendrikstreeck @michael_huether @ArminLaschet @welt ... soll sagen: ... bloß nicht überziehen. Sonst sind wir Journalisten auch dran!,[]
1661,1351276230490914825,Twitter for Android,es,2021-01-18 21:12:13,PABLODUDIUK,.comPABLO DUDIUK,Hincha del Pincha,Argentina,210,19,9,0,@PinedoFederico @ArminLaschet Ustedes le hicieron espionaje a los familiares de los submarinistas del ARA San Juan,[]
1662,1351276210958061569,Twitter for iPhone,de,2021-01-18 21:12:08,Christi43738671,Christian,"Photomicrographer, dipl.-biol, MSc,",,113,53,1475,0,@_crimsonpirate @Jssy_Lnn @suse1603 @c_drosten @ArminLaschet Macht das nicht jeder seriöse Wissenschaftler so? (Auf Diplomarbeit-Level zumindest),[]
1663,1351276205874548741,Twitter for Android,de,2021-01-18 21:12:07,DLeidkultur,DeutscheLeidkultur,Kontra zum Leitkultur Begriff. Gegen Indoktrination und Assimilation und Überstülpen einer  »Deutschen Kultur«. Geboren bei 326 ppm. #NoAfD #BLM,"Leipzig, Deutschland",284,82,3440,0,Deutsche Leidkultur bei der #CDU. #Rassismus https://t.co/8xa4paQVPi,"['CDU', 'Rassismus']"
1664,1351276181962821633,Twitter for iPad,de,2021-01-18 21:12:01,LiebingFranz,Liebing Franz,"Eigentlich lernen wir nur aus Büchern, die wir nicht beurteilen können. Der Autor eines Buches, das wir beurteilen können, müsste von uns lernen. Zitat Goethe",Germany,1462,1499,15507,0,Wer ist jetzt Dumm? @jensspahn @c_lindner @Die_Gruenen @rki_de @c_drosten @Markus_Soeder @ArminLaschet ... ja die vorgenannten können vermutlich das gelesene nicht verstehen. Eine andere Schlussfolgerung könnte sein ... einfach nur Faschisten? Menschenverstand hilft nicht allen. https://t.co/TjM84iwtjN,[]
1665,1351276158822866947,Twitter for Android,und,2021-01-18 21:11:56,YBCvxjbevYPbKLP,Δ4,,,2,6,18913,0,@landnrw @ArminLaschet @BfV_Bund @bka @PeterRNeumann @ArneSchoenbohm @BSI_Bund @BMG_Bund @RegSprecher @CDU @cdusachsen @CDU_BW @cdurlp @cduberlin @cdu_hessen @CDUNds @CDUFraktionSH @cdulsa @zeitonline @SZ @FAZ_Politik @welt @BILD_Politik @stern_digital @SiemensDE @Daimler @VWGroup @Hartmannbund @_FriedrichMerz https://t.co/xkTnpad81B,[]
1666,1351276136618209282,Twitter for Android,de,2021-01-18 21:11:51,SchaaTahar,Tahar Schaa,"Internet, IoT, cybersecurity, new technologies, crypto, IPv6, privacy, quantum computing,....impact on society of all this stuff - CEO of Neuland@Homeland",,348,248,4110,0,"@polenz_r @ArminLaschet Seine Beliebtheit könnt ja auch an dieser Politik von ihm in #NRW liegen:

https://t.co/Hd8a1pTjft",['NRW']
1667,1351276126996467714,Twitter for iPhone,de,2021-01-18 21:11:48,Nutzernameneu,Nutzernameneu,"Stolzer Vater mit Sohn auf dem Weg aus dem Nest, Musikkonsument, AfD und rechter Sumpf geht genauso wenig wie wirre VT",,88,131,7482,2,Wann wachen die MPs endlich auf und lehnen dieser ZeroCovid-Fanatiker als Berater ab? @ArminLaschet @c_lindner @fdp @ManuelaSchwesig @bodoramelow @TschenPe @AndreasBovensc1 @m_grill @janfleischhauer @gaborhalasz1 @RegHessen @RegSprecher @MpStephanWeil https://t.co/bYjORjRmvv,[]
1668,1351275970511167492,Twitter Web App,de,2021-01-18 21:11:11,GerechtKlima,klima-gerecht,Für 1.5 Grad. Umweltrechtvollzug. Power of people. #ClimateJustice #lessismore #IchBinAntifa #sufficiency #Verursacherprinzip #DontNukeTheClimate,,97,181,2713,0,"@ChristophBeisl1 @peter_simone @MKreutzfeldt @ArminLaschet Wobei die Umfragen auch nicht besser werden, wenn immer nur schwarz-grün herbeigeredet wird...",[]
1669,1351275782321164306,Twitter Web App,de,2021-01-18 21:10:26,MartinBartelhei,Martin 🌹,"VWL und PoWi
Sozialdemokratie
Marburg und Sauerland
Einfach Mal weniger jammern.
#Jolaf","Marburg, Deutschland",873,740,32068,0,"@AliKaanSevinc @vmedick @_FriedrichMerz @ArminLaschet @derspiegel ""Neosozialismus"" sehr interessant",[]
1670,1351275749496467457,Twitter Web App,de,2021-01-18 21:10:18,Kekule9,Kekule,"Hier zum Diskutieren, Kommentieren und Streiten * Interessiert an Politik, Wissenschaft & Technik, Recht

Kekule9@protonmail.com",Stuttgart,72,19,3447,0,"@D_Herrmann @vmedick @FlorianGathmann @_FriedrichMerz @ArminLaschet @derspiegel Uh, wie eindimensional.",[]
1671,1351275746979958789,Twitter for Android,de,2021-01-18 21:10:18,Antifamate,Leander (Düsseldorf),#FCKNZS,Düsseldorf ,47,5,93,0,"@FreeJadon @GP_Jugend @sukrame75 @FridayForFuture @ArminLaschet Dummheit oder auch Klimakriseleugnerei kommt vorallem bei deinem Account vor und ist leider anscheinend schon weit vorgeschritten. Pass auf dich auf. Nicht, dass du noch weniger selbst denkst :)",[]
1672,1351275689664802819,Twitter Web App,de,2021-01-18 21:10:04,Vo71228056Meyer,Hans Meyer,,,0,3,1823,0,@Patrick_Kunkel @welt @ArminLaschet Vor allem aus der Genderfraktion,[]
1673,1351275666260553729,Twitter for iPhone,de,2021-01-18 21:09:58,PaulDreher11,Paul Dreher,"Mit Spenderniere seit 2014 berufsunfähig, früher PVA, Motorradfahrer, hobbymäßiger Koranleser","Wels, Österreich",221,8,40,0,@Lambsdorff @HBrandstaetter @BILD_News Warum kandidiert @_FriedrichMerz nicht eigentlich in einer Doppelspitze mit @c_lindner bei den #btw21 gegen die #Laschet dann sind für @fdp 15+% möglich,"['btw21', 'Laschet']"
1674,1351275642965422081,Twitter for Android,de,2021-01-18 21:09:53,TROLL47111,Trump ist immer für eine Überraschung gut.,"Konservativ, was sonst.

Ironie & Sarkasmus möglich.",,4765,860,25436,0,"@1967Gorzata @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Richtige Entscheidung, ich gratuliere.",[]
1675,1351275486878556162,Twitter for iPhone,de,2021-01-18 21:09:16,juliedaronch,Julie Da Ronch,medizinstudentin in kiel 🫀 christdemokratin 🇩🇪 social-media 🤳🏼 kunstliebhaberin 🎭 zuhause im schönen SH 📍,"Kiel, Deutschland",219,512,400,0,"„Wir tun es, weil wir die #CDU sind.“ – Das #wegenmorgen-Video bringt es auf den Punkt. Wir sind #teamCDU. 🙏🏼
#EineUnion https://t.co/cRbmhqDhB6","['CDU', 'wegenmorgen', 'teamCDU', 'EineUnion']"
1676,1351275474480205835,Twitter for iPhone,de,2021-01-18 21:09:13,ChrisR_oe,Chris007,"Humorvoll, zynisch, auch mal böse, nicht die Fahne im Wind 😁!Interesse an Politik - Hörspielen-😉😉🙂 Das Leben ist eine Reise und wir sind dabei!! Aufsitzen🛵",NRW,134,120,6812,0,Er ist halt zu lasch(et). #Umfrage #cdu #spd #FDP #csu https://t.co/8p14QFUzT4,"['Umfrage', 'cdu', 'spd', 'FDP', 'csu']"
1677,1351275439659085824,Twitter for Android,de,2021-01-18 21:09:04,SchaaTahar,Tahar Schaa,"Internet, IoT, cybersecurity, new technologies, crypto, IPv6, privacy, quantum computing,....impact on society of all this stuff - CEO of Neuland@Homeland",,348,248,4110,0,"@MKreutzfeldt @ArminLaschet Hat irgendjemand was anderes erwartet? Das hier ist die Politik von @ArminLaschet :

https://t.co/Hd8a1pTjft",[]
1678,1351275425985671169,Twitter for Android,de,2021-01-18 21:09:01,Antifamate,Leander (Düsseldorf),#FCKNZS,Düsseldorf ,47,5,93,0,"@sukrame75 @FridayForFuture @ArminLaschet Schade, dass du so ein minderbemitteltes Selbstbewusstsein hast.",[]
1679,1351275369895239683,Twitter Web App,de,2021-01-18 21:08:48,DingensVonKrams,Lord Dingens von Krams III.,"Nur ein Dude, den Rechts- und Linkaußen auf´n Sack gehen. Rassistenhasser und Patriot.",,1405,235,2816,0,"@AliKaanSevinc @vmedick @_FriedrichMerz @ArminLaschet @derspiegel Ein bissel Wahlkampf muss schon sein. Bin nur froh, dass er sich auch gegen die Rechtspopulisten stellt und die Linke ist in Teilen auch nicht so dufte.",[]
1680,1351275340233109521,Twitter for Android,de,2021-01-18 21:08:41,RPHeier,Ralf P. Heier,"IT-Rentner - Europäer -
weltpolitisch interessiert - 
über 50 Jahre SPD und ver.di (ötv).",Niederrheiner,511,254,7851,0,@AlleDoerfer @ArminLaschet ....mit #Merz wäre das ggf. nicht besser.,['Merz']
1681,1351275273694674945,Twitter for iPhone,de,2021-01-18 21:08:25,TobiasJanke,Tobias Janke,"Überzeugter Fahrrad und Bahnfahrer, hin und wieder hole ich mein Pony aber auch gerne aus Garage :-) Star Wars Fan seit 1978",Hausen an der Würm,101,18,810,0,"@MKreutzfeldt @parents4future @ArminLaschet Die „neue“ Männer-@CDU klammert wohl bewusst Klimaschutz in ihrer Politik aus. So gibt sie ihrem neuen Wunsch-Koalitionspartner Freiraum ohne dessen Wähler abzuwerben. Die Überheblichkeit der CDU blendet sie zu erkennen, dass sie so zum kleinen Koalitionspartner werden könnte...",[]
